date;IMOEX
22.04.2024;3479,17
23.04.2024;3439,42
24.04.2024;3428,93
25.04.2024;3439,76
26.04.2024;3449,77
27.04.2024;3465,85
29.04.2024;3478,08
30.04.2024;3469,83
02.05.2024;3442,83
03.05.2024;3441,77
06.05.2024;3436,05
07.05.2024;3427,61
08.05.2024;3432,54
10.05.2024;3449,78
13.05.2024;3457,11
14.05.2024;3463,93
15.05.2024;3470,72
16.05.2024;3486,26
17.05.2024;3501,89
20.05.2024;3468,09
21.05.2024;3428,38
22.05.2024;3444,64
23.05.2024;3442,79
24.05.2024;3396,5
27.05.2024;3299,22
28.05.2024;3302,91
29.05.2024;3318,03
30.05.2024;3282,18
31.05.2024;3217,19
03.06.2024;3141,42
04.06.2024;3186,93
05.06.2024;3212,24
06.06.2024;3192,38
07.06.2024;3233,22
10.06.2024;3180,94
11.06.2024;3171,1
13.06.2024;3171,69
14.06.2024;3215,91
17.06.2024;3183,68
18.06.2024;3114,15
19.06.2024;3027,47
20.06.2024;3123,43
21.06.2024;3114,35
24.06.2024;3098,05
25.06.2024;3111,39
26.06.2024;3151,7
27.06.2024;3150,32
28.06.2024;3154,36
01.07.2024;3186,19
02.07.2024;3217,29
03.07.2024;3203,07
04.07.2024;3133,81
05.07.2024;3149,29
08.07.2024;3132,58
09.07.2024;3054,07
10.07.2024;2975,75
11.07.2024;2992,21
12.07.2024;2973,21
15.07.2024;2913,48
16.07.2024;2944,86
17.07.2024;2947,24
18.07.2024;2980,62
19.07.2024;3008,24
22.07.2024;3024,54
23.07.2024;3028,01
24.07.2024;3051,76
25.07.2024;3041,37
26.07.2024;2993,23
29.07.2024;2906,95
30.07.2024;2944,78
31.07.2024;2942,68
01.08.2024;2935,69
02.08.2024;2899
05.08.2024;2828,72
06.08.2024;2830,75
07.08.2024;2874,94
08.08.2024;2852,51
09.08.2024;2848,29
12.08.2024;2844,77
13.08.2024;2884,6
14.08.2024;2871,11
15.08.2024;2838,11
16.08.2024;2828,2
19.08.2024;2775,64
20.08.2024;2768,42
21.08.2024;2768,14
22.08.2024;2725,75
23.08.2024;2662,47
26.08.2024;2763,75
27.08.2024;2730,38
28.08.2024;2699,98
29.08.2024;2708,27
30.08.2024;2650,32
02.09.2024;2545,07
03.09.2024;2524,38
04.09.2024;2605,15
05.09.2024;2621,62
06.09.2024;2623,37
09.09.2024;2703,17
10.09.2024;2671,38
11.09.2024;2668,03
12.09.2024;2615
13.09.2024;2678,99
16.09.2024;2744,2
17.09.2024;2774,04
18.09.2024;2751,73
19.09.2024;2758,91
20.09.2024;2782,35
23.09.2024;2819,87
24.09.2024;2871,96
25.09.2024;2830,11
26.09.2024;2829,65
27.09.2024;2858,56
30.09.2024;2857,56
01.10.2024;2814,19
02.10.2024;2766,79
03.10.2024;2782,39
04.10.2024;2804,62
07.10.2024;2793,84
08.10.2024;2788,37
09.10.2024;2748,81
10.10.2024;2761,54
11.10.2024;2754,52
14.10.2024;2773,36
15.10.2024;2805,79
16.10.2024;2783,46
17.10.2024;2763,53
18.10.2024;2751,9
21.10.2024;2767,71
22.10.2024;2755,19
23.10.2024;2734,93
24.10.2024;2718,42
25.10.2024;2660,36
28.10.2024;2575,06
29.10.2024;2599,66
30.10.2024;2615,38
31.10.2024;2560,2
01.11.2024;2574,71
02.11.2024;2594,38
05.11.2024;2616,51
06.11.2024;2662,87
07.11.2024;2690,63
08.11.2024;2734,56
11.11.2024;2785,31
12.11.2024;2756,76
13.11.2024;2763,99
14.11.2024;2697,47
15.11.2024;2739,21
18.11.2024;2720,77
19.11.2024;2630,51
20.11.2024;2596,89
21.11.2024;2568,6
22.11.2024;2581,05
25.11.2024;2530,69
26.11.2024;2464,35
27.11.2024;2491,88
28.11.2024;2547,88
29.11.2024;2578
02.12.2024;2586,74
03.12.2024;2539,64
04.12.2024;2485,62
05.12.2024;2510,83
06.12.2024;2536,23
09.12.2024;2572,89
10.12.2024;2522,75
11.12.2024;2512,54
12.12.2024;2492,63
13.12.2024;2485,2
16.12.2024;2420,3
17.12.2024;2377,15
18.12.2024;2409,35
19.12.2024;2416,45
20.12.2024;2638,42
23.12.2024;2702,48
24.12.2024;2690,96
25.12.2024;2732,83
26.12.2024;2766,57
27.12.2024;2757,45
28.12.2024;2786,67
30.12.2024;2883,04
03.01.2025;2828,5
06.01.2025;2816,26
08.01.2025;2840,79
09.01.2025;2773,12
10.01.2025;2824,59
13.01.2025;2866,11
14.01.2025;2859,51
15.01.2025;2842,96
16.01.2025;2911,29
17.01.2025;2945,52
20.01.2025;2929,55
21.01.2025;2934,71
22.01.2025;2972,62
23.01.2025;2926,1
24.01.2025;2947,94
27.01.2025;2891,39
28.01.2025;2931,97
29.01.2025;2950,68
30.01.2025;2967,47
31.01.2025;2948,1
03.02.2025;2926,17
04.02.2025;2917,71
05.02.2025;2930,56
06.02.2025;2970,12
07.02.2025;2966,53
10.02.2025;3012,39
11.02.2025;3018,02
12.02.2025;3025,63
13.02.2025;3206,97
14.02.2025;3185
17.02.2025;3308,41
18.02.2025;3258,76
19.02.2025;3270,64
20.02.2025;3292,62
21.02.2025;3283,29
24.02.2025;3303,63
25.02.2025;3326,14
26.02.2025;3276
27.02.2025;3232,65
28.02.2025;3200,48
03.03.2025;3145,73
04.03.2025;3241,63
05.03.2025;3263,62
06.03.2025;3207,7
07.03.2025;3166,88
10.03.2025;3200,81
11.03.2025;3200,95
12.03.2025;3183,97
13.03.2025;3121,57
14.03.2025;3195,08
17.03.2025;3245,19
18.03.2025;3257,49
19.03.2025;3229,79
20.03.2025;3223,14
21.03.2025;3191,61
24.03.2025;3178,66
25.03.2025;3164,62
26.03.2025;3146,31
27.03.2025;3083,99
28.03.2025;3025,65
31.03.2025;3013,36
01.04.2025;2964,43
02.04.2025;2926,39
03.04.2025;2859,58
04.04.2025;2781,97
07.04.2025;2729,89
08.04.2025;2746,41
09.04.2025;2650,69
10.04.2025;2764,28
11.04.2025;2829,92
14.04.2025;2819,69
15.04.2025;2805,55
16.04.2025;2861,83
17.04.2025;2865,32
18.04.2025;2872,77
21.04.2025;2922,46
22.04.2025;2954,49
23.04.2025;2943,23
24.04.2025;2944,43
25.04.2025;3006,14
28.04.2025;3034,3
29.04.2025;2957,66
30.04.2025;2918,47
02.05.2025;2836,7
05.05.2025;2738,8
06.05.2025;2820,07
07.05.2025;2833,09
08.05.2025;2850,93
12.05.2025;2930,17
13.05.2025;2935,53
14.05.2025;2924,21
15.05.2025;2840,05
16.05.2025;2840,34
19.05.2025;2882,63
20.05.2025;2823,42
21.05.2025;2809,58
22.05.2025;2792,16
23.05.2025;2770,1
26.05.2025;2699,84
27.05.2025;2736,75
28.05.2025;2785,2
29.05.2025;2809,94
30.05.2025;2828,83
02.06.2025;2829,67
03.06.2025;2834,06
04.06.2025;2836,64
05.06.2025;2856,61
06.06.2025;2786,16
09.06.2025;2737,76
10.06.2025;2722,37
11.06.2025;2733,2
13.06.2025;2750,32
16.06.2025;2737,83
17.06.2025;2788,94
18.06.2025;2791,83
19.06.2025;2783,81
20.06.2025;2751,04
23.06.2025;2759,67
24.06.2025;2744,95
25.06.2025;2790,78
26.06.2025;2797,27
27.06.2025;2806,11
30.06.2025;2847,38
01.07.2025;2848,44
02.07.2025;2815,26
03.07.2025;2823,34
04.07.2025;2801,65
07.07.2025;2756,14
08.07.2025;2755,58
09.07.2025;2696,45
10.07.2025;2732,45
11.07.2025;2642,02
14.07.2025;2714,14
15.07.2025;2756,95
16.07.2025;2777,16
17.07.2025;2761,48
18.07.2025;2784,63
21.07.2025;2821,78
22.07.2025;2825,61
23.07.2025;2841,16
24.07.2025;2807,69
25.07.2025;2772,39
28.07.2025;2730,98
29.07.2025;2758,28
30.07.2025;2726,24
31.07.2025;2732,12
01.08.2025;2727,98
04.08.2025;2773,85
05.08.2025;2786,37
06.08.2025;2764,62
07.08.2025;2876,43
08.08.2025;2924,63
11.08.2025;2964,15
12.08.2025;2977,18
13.08.2025;2973,02
14.08.2025;2977,34
15.08.2025;3012,09
18.08.2025;2951,26
19.08.2025;2965,66
20.08.2025;2940,78
21.08.2025;2883,5
22.08.2025;2896,76
25.08.2025;2887,24
26.08.2025;2885,87
27.08.2025;2911,48
28.08.2025;2912,72
29.08.2025;2899,38
01.09.2025;2886,97
02.09.2025;2845,39
03.09.2025;2867,55
04.09.2025;2873,7
05.09.2025;2901,45
08.09.2025;2921,62
09.09.2025;2935,96
10.09.2025;2914,26
11.09.2025;2908,14
12.09.2025;2839,73
15.09.2025;2809,85
16.09.2025;2802,77
17.09.2025;2814,04
18.09.2025;2793,58
19.09.2025;2748,06
22.09.2025;2741,06
23.09.2025;2758,65
24.09.2025;2723,58
25.09.2025;2708,68
26.09.2025;2725,97
29.09.2025;2684,09
30.09.2025;2684,6
01.10.2025;2647,25
02.10.2025;2632,07
03.10.2025;2604,55
06.10.2025;2648,5
07.10.2025;2668,6
08.10.2025;2562,51
09.10.2025;2638,37
10.10.2025;2588,56
13.10.2025;2576,38
14.10.2025;2541,49
15.10.2025;2545,22
16.10.2025;2607,78
17.10.2025;2721,14
20.10.2025;2744,83
21.10.2025;2632,42
22.10.2025;2653
23.10.2025;2570,67
24.10.2025;2543,93
27.10.2025;2476,79
28.10.2025;2495,09
29.10.2025;2523,35
30.10.2025;2557,48
31.10.2025;2525,2
01.11.2025;2532,66
03.11.2025;2570,96
05.11.2025;2546,62
06.11.2025;2542,7
07.11.2025;2566,42
10.11.2025;2558,6
11.11.2025;2566,17
12.11.2025;2536,22
13.11.2025;2543,36
14.11.2025;2525,68
17.11.2025;2510,64
18.11.2025;2563,07
19.11.2025;2646,02
20.11.2025;2628,31
21.11.2025;2685,03
24.11.2025;2654,84
25.11.2025;2685,95
26.11.2025;2668,38
27.11.2025;2621,37
28.11.2025;2676,42
01.12.2025;2686,93
02.12.2025;2667,2
03.12.2025;2651,71
04.12.2025;2657,13
05.12.2025;2711,3
08.12.2025;2705,17
09.12.2025;2702,72
10.12.2025;2720,66
11.12.2025;2748,93
12.12.2025;2739,49
15.12.2025;2748,93
16.12.2025;2774,23
17.12.2025;2759,73
18.12.2025;2753,07
19.12.2025;2743,09
22.12.2025;2715,98
23.12.2025;2725,38
24.12.2025;2720,02
25.12.2025;2714,12
26.12.2025;2754,89
29.12.2025;2742,03
30.12.2025;2766,62
